iteration,method,composition,particle_size_nm,metal_loading_wt_pct,facet,calcination_temp_C,defect_density,activity,best_so_far
3571,grid_search,Cu2O-Ag,20.0,5.0,110,200.0,low,26.74,85.11
3572,grid_search,Cu2O-Ag,20.0,5.0,110,200.0,medium,28.56,85.11
3573,grid_search,Cu2O-Ag,20.0,5.0,110,200.0,high,23.5,85.11
3574,grid_search,Cu2O-Ag,20.0,5.0,110,300.0,low,33.56,85.11
3575,grid_search,Cu2O-Ag,20.0,5.0,110,300.0,medium,37.32,85.11
3576,grid_search,Cu2O-Ag,20.0,5.0,110,300.0,high,30.4,85.11
3577,grid_search,Cu2O-Ag,20.0,5.0,110,400.0,low,25.95,85.11
3578,grid_search,Cu2O-Ag,20.0,5.0,110,400.0,medium,35.22,85.11
3579,grid_search,Cu2O-Ag,20.0,5.0,110,400.0,high,25.95,85.11
3580,grid_search,Cu2O-Ag,20.0,5.0,110,500.0,low,34.14,85.11
3581,grid_search,Cu2O-Ag,20.0,5.0,110,500.0,medium,27.11,85.11
3582,grid_search,Cu2O-Ag,20.0,5.0,110,500.0,high,20.74,85.11
3583,grid_search,Cu2O-Ag,20.0,5.0,110,600.0,low,29.2,85.11
3584,grid_search,Cu2O-Ag,20.0,5.0,110,600.0,medium,26.58,85.11
3585,grid_search,Cu2O-Ag,20.0,5.0,110,600.0,high,20.19,85.11
3586,grid_search,Cu2O-Ag,20.0,5.0,100,200.0,low,19.6,85.11
3587,grid_search,Cu2O-Ag,20.0,5.0,100,200.0,medium,27.29,85.11
3588,grid_search,Cu2O-Ag,20.0,5.0,100,200.0,high,24.29,85.11
3589,grid_search,Cu2O-Ag,20.0,5.0,100,300.0,low,27.98,85.11
3590,grid_search,Cu2O-Ag,20.0,5.0,100,300.0,medium,33.66,85.11
3591,grid_search,Cu2O-Ag,20.0,5.0,100,300.0,high,30.71,85.11
3592,grid_search,Cu2O-Ag,20.0,5.0,100,400.0,low,28.33,85.11
3593,grid_search,Cu2O-Ag,20.0,5.0,100,400.0,medium,30.32,85.11
3594,grid_search,Cu2O-Ag,20.0,5.0,100,400.0,high,23.85,85.11
3595,grid_search,Cu2O-Ag,20.0,5.0,100,500.0,low,23.61,85.11
3596,grid_search,Cu2O-Ag,20.0,5.0,100,500.0,medium,26.08,85.11
3597,grid_search,Cu2O-Ag,20.0,5.0,100,500.0,high,20.68,85.11
3598,grid_search,Cu2O-Ag,20.0,5.0,100,600.0,low,16.98,85.11
3599,grid_search,Cu2O-Ag,20.0,5.0,100,600.0,medium,24.71,85.11
3600,grid_search,Cu2O-Ag,20.0,5.0,100,600.0,high,20.21,85.11
3601,grid_search,Cu2O-Ag,90.0,0.1,111,200.0,low,38.16,85.11
3602,grid_search,Cu2O-Ag,90.0,0.1,111,200.0,medium,38.54,85.11
3603,grid_search,Cu2O-Ag,90.0,0.1,111,200.0,high,36.49,85.11
3604,grid_search,Cu2O-Ag,90.0,0.1,111,300.0,low,40.81,85.11
3605,grid_search,Cu2O-Ag,90.0,0.1,111,300.0,medium,51.6,85.11
3606,grid_search,Cu2O-Ag,90.0,0.1,111,300.0,high,41.37,85.11
3607,grid_search,Cu2O-Ag,90.0,0.1,111,400.0,low,43.27,85.11
3608,grid_search,Cu2O-Ag,90.0,0.1,111,400.0,medium,48.59,85.11
3609,grid_search,Cu2O-Ag,90.0,0.1,111,400.0,high,34.83,85.11
3610,grid_search,Cu2O-Ag,90.0,0.1,111,500.0,low,36.09,85.11
3611,grid_search,Cu2O-Ag,90.0,0.1,111,500.0,medium,39.22,85.11
3612,grid_search,Cu2O-Ag,90.0,0.1,111,500.0,high,32.81,85.11
3613,grid_search,Cu2O-Ag,90.0,0.1,111,600.0,low,29.73,85.11
3614,grid_search,Cu2O-Ag,90.0,0.1,111,600.0,medium,32.67,85.11
3615,grid_search,Cu2O-Ag,90.0,0.1,111,600.0,high,31.37,85.11
3616,grid_search,Cu2O-Ag,90.0,0.1,110,200.0,low,32.99,85.11
3617,grid_search,Cu2O-Ag,90.0,0.1,110,200.0,medium,34.68,85.11
3618,grid_search,Cu2O-Ag,90.0,0.1,110,200.0,high,28.18,85.11
3619,grid_search,Cu2O-Ag,90.0,0.1,110,300.0,low,29.16,85.11
3620,grid_search,Cu2O-Ag,90.0,0.1,110,300.0,medium,41.44,85.11
3621,grid_search,Cu2O-Ag,90.0,0.1,110,300.0,high,31.87,85.11
3622,grid_search,Cu2O-Ag,90.0,0.1,110,400.0,low,35.37,85.11
3623,grid_search,Cu2O-Ag,90.0,0.1,110,400.0,medium,40.79,85.11
3624,grid_search,Cu2O-Ag,90.0,0.1,110,400.0,high,41.05,85.11
3625,grid_search,Cu2O-Ag,90.0,0.1,110,500.0,low,33.84,85.11
3626,grid_search,Cu2O-Ag,90.0,0.1,110,500.0,medium,36.43,85.11
3627,grid_search,Cu2O-Ag,90.0,0.1,110,500.0,high,32.74,85.11
3628,grid_search,Cu2O-Ag,90.0,0.1,110,600.0,low,26.73,85.11
3629,grid_search,Cu2O-Ag,90.0,0.1,110,600.0,medium,26.94,85.11
3630,grid_search,Cu2O-Ag,90.0,0.1,110,600.0,high,23.97,85.11
3631,grid_search,Cu2O-Ag,90.0,0.1,100,200.0,low,31.71,85.11
3632,grid_search,Cu2O-Ag,90.0,0.1,100,200.0,medium,26.67,85.11
3633,grid_search,Cu2O-Ag,90.0,0.1,100,200.0,high,22.18,85.11
3634,grid_search,Cu2O-Ag,90.0,0.1,100,300.0,low,29.26,85.11
3635,grid_search,Cu2O-Ag,90.0,0.1,100,300.0,medium,31.72,85.11
3636,grid_search,Cu2O-Ag,90.0,0.1,100,300.0,high,24.82,85.11
3637,grid_search,Cu2O-Ag,90.0,0.1,100,400.0,low,31.04,85.11
3638,grid_search,Cu2O-Ag,90.0,0.1,100,400.0,medium,38.02,85.11
3639,grid_search,Cu2O-Ag,90.0,0.1,100,400.0,high,34.97,85.11
3640,grid_search,Cu2O-Ag,90.0,0.1,100,500.0,low,30.44,85.11
3641,grid_search,Cu2O-Ag,90.0,0.1,100,500.0,medium,32.82,85.11
3642,grid_search,Cu2O-Ag,90.0,0.1,100,500.0,high,27.83,85.11
3643,grid_search,Cu2O-Ag,90.0,0.1,100,600.0,low,23.51,85.11
3644,grid_search,Cu2O-Ag,90.0,0.1,100,600.0,medium,22.61,85.11
3645,grid_search,Cu2O-Ag,90.0,0.1,100,600.0,high,24.59,85.11
3646,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,200.0,low,49.33,85.11
3647,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,200.0,medium,56.48,85.11
3648,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,200.0,high,49.75,85.11
3649,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,300.0,low,64.62,85.11
3650,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,300.0,medium,69.59,85.11
3651,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,300.0,high,54.56,85.11
3652,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,400.0,low,61.53,85.11
3653,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,400.0,medium,66.89,85.11
3654,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,400.0,high,61.18,85.11
3655,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,500.0,low,53.88,85.11
3656,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,500.0,medium,59.77,85.11
3657,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,500.0,high,47.23,85.11
3658,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,600.0,low,35.31,85.11
3659,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,600.0,medium,47.94,85.11
3660,grid_search,Cu2O-Ag,90.0,1.3250000000000002,111,600.0,high,44.96,85.11
3661,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,200.0,low,42.4,85.11
3662,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,200.0,medium,49.32,85.11
3663,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,200.0,high,44.18,85.11
3664,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,300.0,low,53.64,85.11
3665,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,300.0,medium,56.32,85.11
3666,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,300.0,high,49.44,85.11
3667,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,400.0,low,54.2,85.11
3668,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,400.0,medium,59.14,85.11
3669,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,400.0,high,48.89,85.11
3670,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,500.0,low,42.16,85.11
3671,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,500.0,medium,44.31,85.11
3672,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,500.0,high,40.05,85.11
3673,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,600.0,low,35.53,85.11
3674,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,600.0,medium,41.67,85.11
3675,grid_search,Cu2O-Ag,90.0,1.3250000000000002,110,600.0,high,39.61,85.11
3676,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,200.0,low,34.66,85.11
3677,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,200.0,medium,39.89,85.11
3678,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,200.0,high,44.99,85.11
3679,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,300.0,low,37.42,85.11
3680,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,300.0,medium,50.56,85.11
3681,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,300.0,high,46.81,85.11
3682,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,400.0,low,42.65,85.11
3683,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,400.0,medium,51.68,85.11
3684,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,400.0,high,42.6,85.11
3685,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,500.0,low,41.38,85.11
3686,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,500.0,medium,38.88,85.11
3687,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,500.0,high,38.79,85.11
3688,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,600.0,low,36.86,85.11
3689,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,600.0,medium,31.28,85.11
3690,grid_search,Cu2O-Ag,90.0,1.3250000000000002,100,600.0,high,31.36,85.11
3691,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,200.0,low,53.04,85.11
3692,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,200.0,medium,56.12,85.11
3693,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,200.0,high,48.32,85.11
3694,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,300.0,low,61.13,85.11
3695,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,300.0,medium,69.05,85.11
3696,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,300.0,high,59.01,85.11
3697,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,400.0,low,66.02,85.11
3698,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,400.0,medium,71.68,85.11
3699,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,400.0,high,55.2,85.11
3700,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,500.0,low,45.97,85.11
3701,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,500.0,medium,64.81,85.11
3702,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,500.0,high,49.85,85.11
3703,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,600.0,low,41.76,85.11
3704,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,600.0,medium,49.56,85.11
3705,grid_search,Cu2O-Ag,90.0,2.5500000000000003,111,600.0,high,42.24,85.11
3706,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,200.0,low,38.18,85.11
3707,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,200.0,medium,55.3,85.11
3708,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,200.0,high,41.5,85.11
3709,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,300.0,low,49.15,85.11
3710,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,300.0,medium,52.29,85.11
3711,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,300.0,high,49.46,85.11
3712,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,400.0,low,54.93,85.11
3713,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,400.0,medium,55.04,85.11
3714,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,400.0,high,51.27,85.11
3715,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,500.0,low,47.03,85.11
3716,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,500.0,medium,49.53,85.11
3717,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,500.0,high,42.99,85.11
3718,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,600.0,low,36.64,85.11
3719,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,600.0,medium,48.12,85.11
3720,grid_search,Cu2O-Ag,90.0,2.5500000000000003,110,600.0,high,35.56,85.11
3721,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,200.0,low,38.91,85.11
3722,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,200.0,medium,44.36,85.11
3723,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,200.0,high,40.58,85.11
3724,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,300.0,low,49.35,85.11
3725,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,300.0,medium,54.06,85.11
3726,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,300.0,high,50.32,85.11
3727,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,400.0,low,46.47,85.11
3728,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,400.0,medium,51.01,85.11
3729,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,400.0,high,43.39,85.11
3730,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,500.0,low,36.93,85.11
3731,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,500.0,medium,42.91,85.11
3732,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,500.0,high,41.1,85.11
3733,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,600.0,low,35.41,85.11
3734,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,600.0,medium,36.72,85.11
3735,grid_search,Cu2O-Ag,90.0,2.5500000000000003,100,600.0,high,30.1,85.11
3736,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,200.0,low,42.92,85.11
3737,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,200.0,medium,40.59,85.11
3738,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,200.0,high,29.75,85.11
3739,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,300.0,low,46.9,85.11
3740,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,300.0,medium,46.91,85.11
3741,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,300.0,high,40.71,85.11
3742,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,400.0,low,45.32,85.11
3743,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,400.0,medium,46.74,85.11
3744,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,400.0,high,45.84,85.11
3745,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,500.0,low,35.47,85.11
3746,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,500.0,medium,40.76,85.11
3747,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,500.0,high,34.54,85.11
3748,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,600.0,low,34.96,85.11
3749,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,600.0,medium,31.25,85.11
3750,grid_search,Cu2O-Ag,90.0,3.7750000000000004,111,600.0,high,28.39,85.11
3751,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,200.0,low,33.58,85.11
3752,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,200.0,medium,34.81,85.11
3753,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,200.0,high,30.89,85.11
3754,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,300.0,low,32.62,85.11
3755,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,300.0,medium,39.13,85.11
3756,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,300.0,high,31.76,85.11
3757,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,400.0,low,36.21,85.11
3758,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,400.0,medium,38.67,85.11
3759,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,400.0,high,30.75,85.11
3760,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,500.0,low,33.82,85.11
3761,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,500.0,medium,31.39,85.11
3762,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,500.0,high,29.22,85.11
3763,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,600.0,low,26.52,85.11
3764,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,600.0,medium,24.21,85.11
3765,grid_search,Cu2O-Ag,90.0,3.7750000000000004,110,600.0,high,26.39,85.11
3766,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,200.0,low,28.87,85.11
3767,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,200.0,medium,29.17,85.11
3768,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,200.0,high,26.88,85.11
3769,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,300.0,low,35.86,85.11
3770,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,300.0,medium,30.19,85.11
3771,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,300.0,high,30.65,85.11
3772,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,400.0,low,38.3,85.11
3773,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,400.0,medium,36.97,85.11
3774,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,400.0,high,34.65,85.11
3775,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,500.0,low,32.45,85.11
3776,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,500.0,medium,25.95,85.11
3777,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,500.0,high,23.78,85.11
3778,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,600.0,low,19.1,85.11
3779,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,600.0,medium,23.45,85.11
3780,grid_search,Cu2O-Ag,90.0,3.7750000000000004,100,600.0,high,22.69,85.11
3781,grid_search,Cu2O-Ag,90.0,5.0,111,200.0,low,29.95,85.11
3782,grid_search,Cu2O-Ag,90.0,5.0,111,200.0,medium,33.18,85.11
3783,grid_search,Cu2O-Ag,90.0,5.0,111,200.0,high,23.63,85.11
3784,grid_search,Cu2O-Ag,90.0,5.0,111,300.0,low,34.81,85.11
3785,grid_search,Cu2O-Ag,90.0,5.0,111,300.0,medium,36.48,85.11
3786,grid_search,Cu2O-Ag,90.0,5.0,111,300.0,high,37.06,85.11
3787,grid_search,Cu2O-Ag,90.0,5.0,111,400.0,low,31.92,85.11
3788,grid_search,Cu2O-Ag,90.0,5.0,111,400.0,medium,30.46,85.11
3789,grid_search,Cu2O-Ag,90.0,5.0,111,400.0,high,36.82,85.11
3790,grid_search,Cu2O-Ag,90.0,5.0,111,500.0,low,24.91,85.11
3791,grid_search,Cu2O-Ag,90.0,5.0,111,500.0,medium,35.8,85.11
3792,grid_search,Cu2O-Ag,90.0,5.0,111,500.0,high,23.25,85.11
3793,grid_search,Cu2O-Ag,90.0,5.0,111,600.0,low,24.01,85.11
3794,grid_search,Cu2O-Ag,90.0,5.0,111,600.0,medium,34.89,85.11
3795,grid_search,Cu2O-Ag,90.0,5.0,111,600.0,high,18.13,85.11
3796,grid_search,Cu2O-Ag,90.0,5.0,110,200.0,low,29.22,85.11
3797,grid_search,Cu2O-Ag,90.0,5.0,110,200.0,medium,29.11,85.11
3798,grid_search,Cu2O-Ag,90.0,5.0,110,200.0,high,25.83,85.11
3799,grid_search,Cu2O-Ag,90.0,5.0,110,300.0,low,24.23,85.11
3800,grid_search,Cu2O-Ag,90.0,5.0,110,300.0,medium,33.17,85.11
3801,grid_search,Cu2O-Ag,90.0,5.0,110,300.0,high,23.01,85.11
3802,grid_search,Cu2O-Ag,90.0,5.0,110,400.0,low,28.29,85.11
3803,grid_search,Cu2O-Ag,90.0,5.0,110,400.0,medium,35.87,85.11
3804,grid_search,Cu2O-Ag,90.0,5.0,110,400.0,high,31.65,85.11
3805,grid_search,Cu2O-Ag,90.0,5.0,110,500.0,low,26.03,85.11
3806,grid_search,Cu2O-Ag,90.0,5.0,110,500.0,medium,22.57,85.11
3807,grid_search,Cu2O-Ag,90.0,5.0,110,500.0,high,24.04,85.11
3808,grid_search,Cu2O-Ag,90.0,5.0,110,600.0,low,20.95,85.11
3809,grid_search,Cu2O-Ag,90.0,5.0,110,600.0,medium,23.82,85.11
3810,grid_search,Cu2O-Ag,90.0,5.0,110,600.0,high,20.39,85.11
3811,grid_search,Cu2O-Ag,90.0,5.0,100,200.0,low,23.9,85.11
3812,grid_search,Cu2O-Ag,90.0,5.0,100,200.0,medium,23.02,85.11
3813,grid_search,Cu2O-Ag,90.0,5.0,100,200.0,high,19.99,85.11
3814,grid_search,Cu2O-Ag,90.0,5.0,100,300.0,low,28.26,85.11
3815,grid_search,Cu2O-Ag,90.0,5.0,100,300.0,medium,23.49,85.11
3816,grid_search,Cu2O-Ag,90.0,5.0,100,300.0,high,19.84,85.11
3817,grid_search,Cu2O-Ag,90.0,5.0,100,400.0,low,27.35,85.11
3818,grid_search,Cu2O-Ag,90.0,5.0,100,400.0,medium,30.29,85.11
3819,grid_search,Cu2O-Ag,90.0,5.0,100,400.0,high,18.29,85.11
3820,grid_search,Cu2O-Ag,90.0,5.0,100,500.0,low,24.27,85.11
3821,grid_search,Cu2O-Ag,90.0,5.0,100,500.0,medium,25.07,85.11
3822,grid_search,Cu2O-Ag,90.0,5.0,100,500.0,high,23.21,85.11
3823,grid_search,Cu2O-Ag,90.0,5.0,100,600.0,low,15.12,85.11
3824,grid_search,Cu2O-Ag,90.0,5.0,100,600.0,medium,18.42,85.11
3825,grid_search,Cu2O-Ag,90.0,5.0,100,600.0,high,15.06,85.11
3826,grid_search,Cu2O-Ag,160.0,0.1,111,200.0,low,25.11,85.11
3827,grid_search,Cu2O-Ag,160.0,0.1,111,200.0,medium,26.95,85.11
3828,grid_search,Cu2O-Ag,160.0,0.1,111,200.0,high,24.23,85.11
3829,grid_search,Cu2O-Ag,160.0,0.1,111,300.0,low,29.21,85.11
3830,grid_search,Cu2O-Ag,160.0,0.1,111,300.0,medium,36.63,85.11
3831,grid_search,Cu2O-Ag,160.0,0.1,111,300.0,high,32.92,85.11
3832,grid_search,Cu2O-Ag,160.0,0.1,111,400.0,low,30.15,85.11
3833,grid_search,Cu2O-Ag,160.0,0.1,111,400.0,medium,36.23,85.11
3834,grid_search,Cu2O-Ag,160.0,0.1,111,400.0,high,31.66,85.11
3835,grid_search,Cu2O-Ag,160.0,0.1,111,500.0,low,30.68,85.11
3836,grid_search,Cu2O-Ag,160.0,0.1,111,500.0,medium,26.32,85.11
3837,grid_search,Cu2O-Ag,160.0,0.1,111,500.0,high,23.55,85.11
3838,grid_search,Cu2O-Ag,160.0,0.1,111,600.0,low,21.83,85.11
3839,grid_search,Cu2O-Ag,160.0,0.1,111,600.0,medium,26.33,85.11
3840,grid_search,Cu2O-Ag,160.0,0.1,111,600.0,high,25.66,85.11
3841,grid_search,Cu2O-Ag,160.0,0.1,110,200.0,low,29.13,85.11
3842,grid_search,Cu2O-Ag,160.0,0.1,110,200.0,medium,24.06,85.11
3843,grid_search,Cu2O-Ag,160.0,0.1,110,200.0,high,23.13,85.11
3844,grid_search,Cu2O-Ag,160.0,0.1,110,300.0,low,25.53,85.11
3845,grid_search,Cu2O-Ag,160.0,0.1,110,300.0,medium,32.98,85.11
3846,grid_search,Cu2O-Ag,160.0,0.1,110,300.0,high,22.23,85.11
3847,grid_search,Cu2O-Ag,160.0,0.1,110,400.0,low,25.89,85.11
3848,grid_search,Cu2O-Ag,160.0,0.1,110,400.0,medium,26.34,85.11
3849,grid_search,Cu2O-Ag,160.0,0.1,110,400.0,high,27.41,85.11
3850,grid_search,Cu2O-Ag,160.0,0.1,110,500.0,low,25.65,85.11
3851,grid_search,Cu2O-Ag,160.0,0.1,110,500.0,medium,21.18,85.11
3852,grid_search,Cu2O-Ag,160.0,0.1,110,500.0,high,19.91,85.11
3853,grid_search,Cu2O-Ag,160.0,0.1,110,600.0,low,16.78,85.11
3854,grid_search,Cu2O-Ag,160.0,0.1,110,600.0,medium,14.61,85.11
3855,grid_search,Cu2O-Ag,160.0,0.1,110,600.0,high,21.31,85.11
3856,grid_search,Cu2O-Ag,160.0,0.1,100,200.0,low,22.13,85.11
3857,grid_search,Cu2O-Ag,160.0,0.1,100,200.0,medium,22.75,85.11
3858,grid_search,Cu2O-Ag,160.0,0.1,100,200.0,high,19.14,85.11
3859,grid_search,Cu2O-Ag,160.0,0.1,100,300.0,low,24.18,85.11
3860,grid_search,Cu2O-Ag,160.0,0.1,100,300.0,medium,28.17,85.11
3861,grid_search,Cu2O-Ag,160.0,0.1,100,300.0,high,24.91,85.11
3862,grid_search,Cu2O-Ag,160.0,0.1,100,400.0,low,24.56,85.11
3863,grid_search,Cu2O-Ag,160.0,0.1,100,400.0,medium,25.76,85.11
3864,grid_search,Cu2O-Ag,160.0,0.1,100,400.0,high,21.72,85.11
3865,grid_search,Cu2O-Ag,160.0,0.1,100,500.0,low,21.85,85.11
3866,grid_search,Cu2O-Ag,160.0,0.1,100,500.0,medium,21.39,85.11
3867,grid_search,Cu2O-Ag,160.0,0.1,100,500.0,high,16.85,85.11
3868,grid_search,Cu2O-Ag,160.0,0.1,100,600.0,low,17.88,85.11
3869,grid_search,Cu2O-Ag,160.0,0.1,100,600.0,medium,11.27,85.11
3870,grid_search,Cu2O-Ag,160.0,0.1,100,600.0,high,16.35,85.11
3871,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,200.0,low,34.33,85.11
3872,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,200.0,medium,45.73,85.11
3873,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,200.0,high,30.59,85.11
3874,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,300.0,low,42.5,85.11
3875,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,300.0,medium,48.29,85.11
3876,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,300.0,high,42.51,85.11
3877,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,400.0,low,40.88,85.11
3878,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,400.0,medium,50.54,85.11
3879,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,400.0,high,45.77,85.11
3880,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,500.0,low,42.36,85.11
3881,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,500.0,medium,45.45,85.11
3882,grid_search,Cu2O-Ag,160.0,1.3250000000000002,111,500.0,high,38.58,85.11
